numero_clientes,numero_servidores,msgs_por_cliente,tempo_todos_clientes,tempo_medio_por_cliente,tempo_medio_por_msg,Throughput_medio,tempo_resposta_servidor
1,1,5,0.02724,0.02724,0.00545,183.57407,0.00071
2,1,5,0.01083,0.005415,0.00108,924.6004399999999,0.00056
3,1,5,0.028559999999999995,0.009519999999999999,0.0019033333333333333,526.5559066666666,0.0012566666666666666
4,1,5,0.03068,0.00767,0.0015325,651.9706950000001,0.0008324999999999999
5,1,5,0.054009999999999996,0.010801999999999999,0.00216,465.18239800000003,0.0011499999999999998
6,1,5,0.060349999999999994,0.010058333333333332,0.0020099999999999996,505.7298783333333,0.0010166666666666668
7,1,5,0.07528000000000001,0.010754285714285716,0.00215,465.56886571428566,0.0011899999999999999
8,1,5,0.09241,0.01155125,0.00231,435.49031,0.00121
9,1,5,0.13356,0.01484,0.0029677777777777775,339.87090888888883,0.001332222222222222
10,1,5,0.14665999999999998,0.014665999999999998,0.002934,341.943104,0.001711
11,1,5,0.17883,0.016257272727272728,0.0032527272727272735,309.3297109090909,0.0017909090909090908
12,1,5,0.19893,0.0165775,0.0033158333333333334,304.067975,0.0019816666666666667
13,1,5,0.22019,0.016937692307692306,0.0033892307692307694,298.0613607692308,0.0019523076923076929
14,1,5,0.21461000000000002,0.015329285714285715,0.0030664285714285715,337.35919785714293,0.001867857142857143
15,1,5,0.30443,0.020295333333333332,0.004059333333333334,248.68335599999997,0.0023526666666666674
16,1,5,0.2963,0.01851875,0.00370375,273.743348125,0.0022068749999999996
17,1,5,0.33082999999999996,0.019460588235294115,0.003891764705882353,259.74961647058825,0.0021705882352941177
18,1,5,0.38034,0.02113,0.004225555555555555,240.87623222222223,0.0024716666666666667
19,1,5,0.48760999999999993,0.02566368421052631,0.0051321052631578944,197.1280094736842,0.0030278947368421057
20,1,5,0.44423,0.022211500000000002,0.004441500000000001,227.71440049999995,0.0026360000000000003
21,1,5,0.52324,0.024916190476190477,0.004983809523809524,204.6619342857143,0.0026738095238095236
22,1,5,0.56187,0.025539545454545454,0.005106818181818181,197.8898322727273,0.0029336363636363635
23,1,5,0.6182300000000001,0.026879565217391307,0.005375652173913043,191.68754521739132,0.002832173913043478
24,1,5,0.6859,0.028579166666666666,0.0057150000000000005,177.44814375,0.003186666666666666
25,1,5,0.69108,0.0276432,0.0055288,182.2470356,0.0031952000000000005
26,1,5,0.7315100000000001,0.028135000000000004,0.0056265384615384615,185.07217846153847,0.0034265384615384618
27,1,5,0.7517100000000001,0.027841111111111115,0.005567777777777777,185.36022814814817,0.003312962962962963
28,1,5,0.88292,0.03153285714285715,0.006306428571428571,161.23641785714284,0.003490714285714286
29,1,5,0.8932400000000001,0.030801379310344833,0.006160344827586207,164.8259065517241,0.003259310344827586
30,1,5,0.8899399999999998,0.029664666666666662,0.005933,172.458939,0.0032400000000000003
31,1,5,0.96934,0.031269032258064516,0.006253870967741936,162.9959667741935,0.003650967741935484
32,1,5,1.18293,0.0369665625,0.0073940625,137.852310625,0.004035
33,1,5,1.1098000000000001,0.03363030303030303,0.006726666666666667,150.1874681818182,0.003318787878787879
34,1,5,1.1808500000000002,0.03473088235294118,0.006946470588235295,146.1970973529412,0.003426470588235294
35,1,5,1.48909,0.042545428571428574,0.008509142857142854,120.20500142857142,0.004618285714285714
36,1,5,1.1956200000000001,0.03321166666666667,0.006642777777777778,153.5923872222222,0.0034458333333333337
37,1,5,1.30852,0.035365405405405406,0.007072702702702702,144.1141416216216,0.0038686486486486475
38,1,5,2.03676,0.05359894736842106,0.010719473684210525,95.03716710526315,0.005631052631578947
39,1,5,1.97173,0.050557179487179485,0.010111025641025641,103.21811205128205,0.005445384615384616
40,1,5,1.55662,0.0389155,0.007782249999999999,135.34435875,0.0039787500000000005
41,1,5,1.68182,0.04102,0.00820390243902439,127.97561170731707,0.0045041463414634145
42,1,5,1.77563,0.042276904761904766,0.008455476190476192,122.02695261904762,0.005073333333333333
43,1,5,2.2929999999999997,0.05332558139534883,0.010665348837209302,100.45170511627907,0.0046804651162790705
44,1,5,2.46002,0.055909545454545455,0.011180909090909092,97.8019740909091,0.0058779545454545465
45,1,5,2.30429,0.05120644444444444,0.01024088888888889,106.0762688888889,0.005098888888888889
46,1,5,2.2047499999999993,0.04792934782608694,0.009585217391304347,108.62639434782612,0.0051910869565217396
47,1,5,2.93718,0.06249319148936171,0.012498085106382976,85.37214425531916,0.005816170212765958
48,1,5,1.9641899999999999,0.040920624999999995,0.008183333333333332,124.7693875,0.005031875
49,1,5,3.61605,0.0737969387755102,0.014758979591836734,69.98076102040815,0.008527142857142856
50,1,5,3.0687800000000003,0.0613756,0.012275200000000002,86.7231824,0.005801999999999999
51,1,5,2.93315,0.05751274509803921,0.01150156862745098,92.07597274509806,0.006527058823529411
52,1,5,3.15177,0.06061096153846154,0.012122692307692308,85.44674923076923,0.007011538461538462
53,1,5,4.41676,0.08333509433962265,0.01666679245283019,61.91871547169811,0.00801
54,1,5,3.49899,0.06479611111111111,0.012959999999999998,80.79068518518518,0.008052037037037038
55,1,5,3.625950000000001,0.06592636363636366,0.013185454545454545,78.45977490909091,0.007350363636363637
56,1,5,2.76516,0.04937785714285714,0.009875714285714285,108.83193857142858,0.00606
57,1,5,3.4989000000000003,0.0613842105263158,0.012277017543859648,84.98079561403509,0.007154561403508773
58,1,5,4.031000000000001,0.0695,0.013900344827586208,77.57199482758621,0.007203275862068965
59,1,5,3.89294,0.06598203389830508,0.013196949152542372,82.2523579661017,0.007256949152542372
60,1,5,3.8378299999999994,0.06396383333333332,0.012792999999999999,81.960067,0.0069201666666666665
61,1,5,3.7634299999999996,0.0616955737704918,0.012339180327868852,85.69104508196722,0.006068852459016394
62,1,5,4.459540000000001,0.07192806451612906,0.014385645161290326,71.91158951612903,0.006869354838709678
63,1,5,3.4672799999999997,0.055036190476190475,0.01100666666666667,97.96416396825398,0.005837936507936508
64,1,5,3.5063,0.0547859375,0.010957031250000002,99.49161296875,0.00515875
65,1,5,3.4272199999999997,0.052726461538461535,0.01054523076923077,98.83413738461539,0.005096000000000001
66,1,5,3.1726500000000004,0.048070454545454555,0.009613939393939393,109.58397651515152,0.004975303030303031
67,1,5,4.352439999999999,0.0649617910447761,0.012992537313432835,81.37119268656717,0.005552388059701494
68,1,5,3.5851500000000005,0.05272279411764707,0.01054470588235294,104.54147999999998,0.005294705882352942
69,1,5,3.9518399999999994,0.05727304347826086,0.01145463768115942,91.11361246376809,0.005522173913043478
70,1,5,3.5198600000000004,0.05028371428571429,0.010056571428571429,103.121283,0.005339000000000001
71,1,5,3.8577000000000004,0.054333802816901415,0.010866338028169014,97.12946676056337,0.00539887323943662
72,1,5,4.21714,0.05857138888888888,0.011714166666666668,90.16379791666668,0.0051131944444444445
73,1,5,3.76765,0.05161164383561644,0.010322465753424657,103.60721520547945,0.005511232876712329
74,1,5,5.466309999999999,0.07386905405405404,0.014773108108108111,74.70787486486485,0.006512567567567567
75,1,5,4.263140000000001,0.05684186666666668,0.011368666666666668,94.08558666666666,0.005004799999999999
76,1,5,5.281960000000001,0.06949947368421054,0.013900131578947367,76.58673565789472,0.005493157894736841
77,1,5,4.398459999999999,0.057122857142857135,0.011425194805194806,92.32653480519481,0.0057279220779220775
78,1,5,4.818960000000001,0.06178153846153847,0.012356538461538464,94.26963820512819,0.0060526923076923075
79,1,5,4.57701,0.057936835443037966,0.011587341772151899,96.01957278481012,0.005358860759493672
80,1,5,4.41877,0.055234625,0.011047125000000001,92.709693625,0.005717125
81,1,5,5.41945,0.0669067901234568,0.013381728395061725,80.92954950617285,0.00807567901234568
82,1,5,5.60661,0.06837329268292683,0.013674634146341461,81.38596914634145,0.00612329268292683
83,1,5,6.303180000000001,0.07594192771084339,0.015187590361445786,73.79575313253012,0.005726506024096386
84,1,5,6.13131,0.07299178571428572,0.014598452380952384,74.95951202380952,0.00552190476190476
85,1,5,5.039689999999999,0.059290470588235285,0.011858235294117645,93.28479423529413,0.006371764705882354
86,1,5,6.2624499999999985,0.07281918604651161,0.014563953488372092,77.61321918604652,0.007497906976744187
87,1,5,4.616320000000001,0.05306114942528737,0.010611839080459772,108.65871494252873,0.004662988505747127
88,1,5,5.443760000000001,0.061860909090909105,0.012372045454545455,88.22061295454544,0.005104659090909091
89,1,5,8.117370000000001,0.09120640449438204,0.018241011235955056,65.02021797752809,0.006710898876404494
90,1,5,5.24758,0.058306444444444445,0.011660666666666668,100.61740333333334,0.0050305555555555555
91,1,5,5.531429999999999,0.06078494505494505,0.012157142857142856,90.39417087912088,0.004554945054945056
92,1,5,6.04844,0.06574391304347826,0.013148586956521737,83.3605768478261,0.006483913043478262
93,1,5,6.092700000000001,0.06551290322580645,0.01310236559139785,80.44686677419355,0.005785698924731184
94,1,5,6.182810000000001,0.06577457446808511,0.013154893617021275,81.71773255319148,0.006044787234042552
95,1,5,5.136510000000001,0.054068526315789484,0.010813894736842102,105.52048400000001,0.004418105263157894
96,1,5,6.1294,0.06384791666666667,0.01276916666666667,89.04688739583334,0.006538124999999999
97,1,5,5.9168199999999995,0.060998144329896906,0.012199484536082475,92.55966494845362,0.005232474226804124
98,1,5,5.60208,0.05716408163265306,0.011432857142857146,94.68109591836733,0.005314285714285715
99,1,5,5.687910000000001,0.05745363636363638,0.011490606060606062,97.68898545454545,0.005543131313131313
100,1,5,6.46272,0.0646272,0.012926000000000002,85.60332559999999,0.005593399999999999
1,2,5,0.00646,0.00646,0.00129,773.83173,0.00069
2,2,5,0.01162,0.00581,0.001165,861.21339,0.00059
3,2,5,0.01793,0.0059766666666666675,0.0011966666666666666,838.4055866666667,0.0006766666666666667
4,2,5,0.028669999999999998,0.007167499999999999,0.001435,700.410715,0.0007825
5,2,5,0.04215,0.00843,0.0016879999999999998,593.481372,0.000932
6,2,5,0.06178,0.010296666666666668,0.0020583333333333335,488.6556683333333,0.0011666666666666665
