end_time,client_id,server_ip,server_port,num_messages,tempo_total_segundos,tempo_medio_por_msg,mensagens_enviadas
2025-06-22T00:29:17.317522,40158,127.0.0.1,8085,5,0.019210338592529297,0.003842067718505859,5
2025-06-22T00:29:17.398413,40177,127.0.0.1,8085,5,0.015378475189208984,0.003075695037841797,5
2025-06-22T00:29:17.400209,40188,127.0.0.1,8085,5,0.015707969665527344,0.0031415939331054686,5
2025-06-22T00:29:17.401371,40184,127.0.0.1,8085,5,0.016585588455200195,0.003317117691040039,5
2025-06-22T00:29:17.405866,40193,127.0.0.1,8085,5,0.01891040802001953,0.0037820816040039064,5
2025-06-22T00:29:17.409452,40180,127.0.0.1,8085,5,0.018331527709960938,0.0036663055419921876,5
2025-06-22T00:29:17.409506,40186,127.0.0.1,8085,5,0.01633906364440918,0.003267812728881836,5
2025-06-22T00:29:17.412964,40195,127.0.0.1,8085,5,0.017156124114990234,0.003431224822998047,5
2025-06-22T00:29:17.412964,40196,127.0.0.1,8085,5,0.01560354232788086,0.003120708465576172,5
2025-06-22T00:29:17.507978,40218,127.0.0.1,8085,5,0.018169879913330078,0.0036339759826660156,5
2025-06-22T00:29:17.517511,40216,127.0.0.1,8085,5,0.02138996124267578,0.004277992248535156,5
2025-06-22T00:29:17.517511,40222,127.0.0.1,8085,5,0.01991558074951172,0.003983116149902344,5
2025-06-22T00:29:17.517650,40211,127.0.0.1,8085,5,0.022799968719482422,0.004559993743896484,5
2025-06-22T00:29:17.518369,40213,127.0.0.1,8085,5,0.022902727127075195,0.004580545425415039,5
2025-06-22T00:29:17.523209,40226,127.0.0.1,8085,5,0.022533893585205078,0.0045067787170410155,5
2025-06-22T00:29:17.525612,40229,127.0.0.1,8085,5,0.01955413818359375,0.00391082763671875,5
2025-06-22T00:29:17.526417,40231,127.0.0.1,8085,5,0.021843671798706055,0.004368734359741211,5
2025-06-22T00:29:17.531022,40232,127.0.0.1,8085,5,0.024747848510742188,0.0049495697021484375,5
2025-06-22T00:29:17.631249,40250,127.0.0.1,8085,5,0.02328658103942871,0.004657316207885742,5
2025-06-22T00:29:17.637293,40256,127.0.0.1,8085,5,0.026987791061401367,0.0053975582122802734,5
2025-06-22T00:29:17.644346,40261,127.0.0.1,8085,5,0.022819995880126953,0.0045639991760253905,5
2025-06-22T00:29:17.644326,40253,127.0.0.1,8085,5,0.027708768844604492,0.005541753768920898,5
2025-06-22T00:29:17.644450,40249,127.0.0.1,8085,5,0.02819061279296875,0.00563812255859375,5
2025-06-22T00:29:17.645231,40271,127.0.0.1,8085,5,0.022558927536010742,0.004511785507202148,5
2025-06-22T00:29:17.649045,40259,127.0.0.1,8085,5,0.02834486961364746,0.0056689739227294925,5
2025-06-22T00:29:17.649165,40265,127.0.0.1,8085,5,0.026514530181884766,0.005302906036376953,5
2025-06-22T00:29:17.649842,40267,127.0.0.1,8085,5,0.025930166244506836,0.005186033248901367,5
2025-06-22T00:29:17.654942,40272,127.0.0.1,8085,5,0.028089284896850586,0.005617856979370117,5
2025-06-22T00:29:17.754338,40288,127.0.0.1,8085,5,0.024584054946899414,0.0049168109893798825,5
2025-06-22T00:29:17.758131,40297,127.0.0.1,8085,5,0.022742271423339844,0.004548454284667968,5
2025-06-22T00:29:17.759200,40294,127.0.0.1,8085,5,0.02367115020751953,0.004734230041503906,5
2025-06-22T00:29:17.761065,40300,127.0.0.1,8085,5,0.02376699447631836,0.004753398895263672,5
2025-06-22T00:29:17.761933,40293,127.0.0.1,8085,5,0.023150205612182617,0.004630041122436523,5
2025-06-22T00:29:17.763725,40310,127.0.0.1,8085,5,0.020444154739379883,0.004088830947875976,5
2025-06-22T00:29:17.763880,40302,127.0.0.1,8085,5,0.02342367172241211,0.004684734344482422,5
2025-06-22T00:29:17.766235,40313,127.0.0.1,8085,5,0.025020599365234375,0.005004119873046875,5
2025-06-22T00:29:17.766715,40306,127.0.0.1,8085,5,0.021549701690673828,0.004309940338134766,5
2025-06-22T00:29:17.769588,40315,127.0.0.1,8085,5,0.02158212661743164,0.0043164253234863285,5
2025-06-22T00:29:17.772447,40316,127.0.0.1,8085,5,0.021213769912719727,0.004242753982543946,5
2025-06-22T00:29:17.878965,40344,127.0.0.1,8085,5,0.027498960494995117,0.005499792098999023,5
2025-06-22T00:29:17.883152,40334,127.0.0.1,8085,5,0.027837038040161133,0.005567407608032227,5
2025-06-22T00:29:17.885216,40339,127.0.0.1,8085,5,0.029506921768188477,0.0059013843536376955,5
2025-06-22T00:29:17.886554,40349,127.0.0.1,8085,5,0.027695417404174805,0.005539083480834961,5
2025-06-22T00:29:17.887406,40353,127.0.0.1,8085,5,0.02387547492980957,0.004775094985961914,5
2025-06-22T00:29:17.887556,40356,127.0.0.1,8085,5,0.027062654495239258,0.005412530899047851,5
2025-06-22T00:29:17.887825,40347,127.0.0.1,8085,5,0.02823615074157715,0.00564723014831543,5
2025-06-22T00:29:17.888087,40366,127.0.0.1,8085,5,0.02132868766784668,0.004265737533569336,5
2025-06-22T00:29:17.891696,40363,127.0.0.1,8085,5,0.02674412727355957,0.005348825454711914,5
2025-06-22T00:29:17.891557,40359,127.0.0.1,8085,5,0.02650737762451172,0.005301475524902344,5
2025-06-22T00:29:17.892428,40341,127.0.0.1,8085,5,0.03704476356506348,0.007408952713012696,5
2025-06-22T00:29:17.896452,40361,127.0.0.1,8085,5,0.03462791442871094,0.0069255828857421875,5
2025-06-22T00:29:18.012854,40384,127.0.0.1,8085,5,0.031511545181274414,0.006302309036254883,5
2025-06-22T00:29:18.018661,40389,127.0.0.1,8085,5,0.03556370735168457,0.007112741470336914,5
2025-06-22T00:29:18.018662,40403,127.0.0.1,8085,5,0.03184008598327637,0.006368017196655274,5
2025-06-22T00:29:18.019430,40387,127.0.0.1,8085,5,0.03565835952758789,0.0071316719055175785,5
2025-06-22T00:29:18.019667,40396,127.0.0.1,8085,5,0.02755594253540039,0.005511188507080078,5
2025-06-22T00:29:18.019796,40395,127.0.0.1,8085,5,0.03252458572387695,0.00650491714477539,5
2025-06-22T00:29:18.020564,40411,127.0.0.1,8085,5,0.02864384651184082,0.005728769302368164,5
2025-06-22T00:29:18.023702,40412,127.0.0.1,8085,5,0.02827596664428711,0.0056551933288574215,5
2025-06-22T00:29:18.027242,40398,127.0.0.1,8085,5,0.027817964553833008,0.005563592910766602,5
2025-06-22T00:29:18.027952,40407,127.0.0.1,8085,5,0.03241109848022461,0.006482219696044922,5
2025-06-22T00:29:18.030142,40418,127.0.0.1,8085,5,0.028492450714111328,0.005698490142822266,5
2025-06-22T00:29:18.034808,40408,127.0.0.1,8085,5,0.04263901710510254,0.008527803421020507,5
2025-06-22T00:29:18.034595,40417,127.0.0.1,8085,5,0.026619434356689453,0.005323886871337891,5
2025-06-22T00:29:18.152639,40447,127.0.0.1,8085,5,0.030205726623535156,0.006041145324707032,5
2025-06-22T00:29:18.153997,40445,127.0.0.1,8085,5,0.031157493591308594,0.006231498718261719,5
2025-06-22T00:29:18.156161,40449,127.0.0.1,8085,5,0.029531478881835938,0.005906295776367187,5
2025-06-22T00:29:18.157588,40455,127.0.0.1,8085,5,0.0317385196685791,0.0063477039337158205,5
2025-06-22T00:29:18.159881,40458,127.0.0.1,8085,5,0.033599853515625,0.006719970703125,5
2025-06-22T00:29:18.160251,40453,127.0.0.1,8085,5,0.03470563888549805,0.0069411277770996095,5
2025-06-22T00:29:18.167848,40463,127.0.0.1,8085,5,0.038166046142578125,0.007633209228515625,5
2025-06-22T00:29:18.169086,40470,127.0.0.1,8085,5,0.03609967231750488,0.007219934463500976,5
2025-06-22T00:29:18.173704,40468,127.0.0.1,8085,5,0.04180312156677246,0.008360624313354492,5
2025-06-22T00:29:18.176132,40440,127.0.0.1,8085,5,0.0370485782623291,0.00740971565246582,5
2025-06-22T00:29:18.177539,40460,127.0.0.1,8085,5,0.04891800880432129,0.009783601760864258,5
2025-06-22T00:29:18.181490,40437,127.0.0.1,8085,5,0.04011821746826172,0.008023643493652343,5
2025-06-22T00:29:18.182094,40472,127.0.0.1,8085,5,0.0314791202545166,0.00629582405090332,5
2025-06-22T00:29:18.184188,40474,127.0.0.1,8085,5,0.028026819229125977,0.005605363845825195,5
2025-06-22T00:29:18.297282,40498,127.0.0.1,8085,5,0.030994653701782227,0.0061989307403564455,5
2025-06-22T00:29:18.304123,40508,127.0.0.1,8085,5,0.03366541862487793,0.006733083724975586,5
2025-06-22T00:29:18.305982,40501,127.0.0.1,8085,5,0.03977489471435547,0.007954978942871093,5
2025-06-22T00:29:18.307098,40511,127.0.0.1,8085,5,0.03606414794921875,0.00721282958984375,5
2025-06-22T00:29:18.308776,40521,127.0.0.1,8085,5,0.03574347496032715,0.0071486949920654295,5
2025-06-22T00:29:18.309995,40503,127.0.0.1,8085,5,0.04092097282409668,0.008184194564819336,5
2025-06-22T00:29:18.313412,40506,127.0.0.1,8085,5,0.029159069061279297,0.00583181381225586,5
2025-06-22T00:29:18.315820,40494,127.0.0.1,8085,5,0.04037904739379883,0.008075809478759766,5
2025-06-22T00:29:18.319205,40523,127.0.0.1,8085,5,0.043845176696777344,0.008769035339355469,5
2025-06-22T00:29:18.319205,40518,127.0.0.1,8085,5,0.04148054122924805,0.00829610824584961,5
2025-06-22T00:29:18.319304,40526,127.0.0.1,8085,5,0.04003429412841797,0.008006858825683593,5
2025-06-22T00:29:18.320957,40513,127.0.0.1,8085,5,0.040560245513916016,0.008112049102783203,5
2025-06-22T00:29:18.329301,40534,127.0.0.1,8085,5,0.02973198890686035,0.00594639778137207,5
2025-06-22T00:29:18.329801,40531,127.0.0.1,8085,5,0.027074575424194336,0.005414915084838867,5
2025-06-22T00:29:18.337550,40532,127.0.0.1,8085,5,0.03148460388183594,0.006296920776367188,5
2025-06-22T00:29:18.465808,40571,127.0.0.1,8085,5,0.04289102554321289,0.008578205108642578,5
2025-06-22T00:29:18.466234,40578,127.0.0.1,8085,5,0.043972015380859375,0.008794403076171875,5
2025-06-22T00:29:18.467711,40556,127.0.0.1,8085,5,0.04665827751159668,0.009331655502319337,5
2025-06-22T00:29:18.470855,40560,127.0.0.1,8085,5,0.03450942039489746,0.006901884078979492,5
2025-06-22T00:29:18.471104,40568,127.0.0.1,8085,5,0.04978585243225098,0.009957170486450196,5
2025-06-22T00:29:18.471242,40580,127.0.0.1,8085,5,0.04578852653503418,0.009157705307006835,5
2025-06-22T00:29:18.472144,40588,127.0.0.1,8085,5,0.03632974624633789,0.007265949249267578,5
2025-06-22T00:29:18.473110,40582,127.0.0.1,8085,5,0.04601454734802246,0.009202909469604493,5
2025-06-22T00:29:18.473597,40573,127.0.0.1,8085,5,0.04202675819396973,0.008405351638793945,5
2025-06-22T00:29:18.475780,40565,127.0.0.1,8085,5,0.0375218391418457,0.00750436782836914,5
2025-06-22T00:29:18.483389,40586,127.0.0.1,8085,5,0.04346418380737305,0.00869283676147461,5
2025-06-22T00:29:18.487374,40562,127.0.0.1,8085,5,0.040007829666137695,0.008001565933227539,5
2025-06-22T00:29:18.491511,40592,127.0.0.1,8085,5,0.03812551498413086,0.007625102996826172,5
2025-06-22T00:29:18.491511,40599,127.0.0.1,8085,5,0.037717342376708984,0.0075434684753417965,5
2025-06-22T00:29:18.496466,40598,127.0.0.1,8085,5,0.03551936149597168,0.007103872299194336,5
2025-06-22T00:29:18.496454,40593,127.0.0.1,8085,5,0.03743457794189453,0.007486915588378907,5
2025-06-22T00:29:18.631073,40642,127.0.0.1,8085,5,0.04119515419006348,0.008239030838012695,5
2025-06-22T00:29:18.634634,40625,127.0.0.1,8085,5,0.05072474479675293,0.010144948959350586,5
2025-06-22T00:29:18.634723,40650,127.0.0.1,8085,5,0.0420072078704834,0.008401441574096679,5
2025-06-22T00:29:18.634724,40627,127.0.0.1,8085,5,0.04642033576965332,0.009284067153930663,5
2025-06-22T00:29:18.635150,40620,127.0.0.1,8085,5,0.0425412654876709,0.008508253097534179,5
2025-06-22T00:29:18.637321,40637,127.0.0.1,8085,5,0.05124402046203613,0.010248804092407226,5
2025-06-22T00:29:18.637419,40644,127.0.0.1,8085,5,0.04792356491088867,0.009584712982177734,5
2025-06-22T00:29:18.643536,40640,127.0.0.1,8085,5,0.05766105651855469,0.011532211303710937,5
2025-06-22T00:29:18.645684,40651,127.0.0.1,8085,5,0.0373539924621582,0.0074707984924316405,5
2025-06-22T00:29:18.646110,40632,127.0.0.1,8085,5,0.03747200965881348,0.007494401931762695,5
2025-06-22T00:29:18.647316,40629,127.0.0.1,8085,5,0.038993120193481445,0.007798624038696289,5
2025-06-22T00:29:18.649702,40663,127.0.0.1,8085,5,0.029253721237182617,0.005850744247436523,5
2025-06-22T00:29:18.650245,40657,127.0.0.1,8085,5,0.033353567123413086,0.006670713424682617,5
2025-06-22T00:29:18.654179,40654,127.0.0.1,8085,5,0.031201839447021484,0.006240367889404297,5
2025-06-22T00:29:18.655835,40658,127.0.0.1,8085,5,0.03589916229248047,0.007179832458496094,5
2025-06-22T00:29:18.659506,40667,127.0.0.1,8085,5,0.03414273262023926,0.0068285465240478516,5
2025-06-22T00:29:18.662465,40666,127.0.0.1,8085,5,0.03252410888671875,0.00650482177734375,5
2025-06-22T00:29:18.798311,40716,127.0.0.1,8085,5,0.045522212982177734,0.009104442596435548,5
2025-06-22T00:29:18.803373,40690,127.0.0.1,8085,5,0.053083181381225586,0.010616636276245118,5
2025-06-22T00:29:18.804592,40702,127.0.0.1,8085,5,0.05433917045593262,0.010867834091186523,5
2025-06-22T00:29:18.804592,40697,127.0.0.1,8085,5,0.055819034576416016,0.011163806915283203,5
2025-06-22T00:29:18.807534,40708,127.0.0.1,8085,5,0.05487990379333496,0.010975980758666992,5
2025-06-22T00:29:18.811909,40695,127.0.0.1,8085,5,0.05320405960083008,0.010640811920166016,5
2025-06-22T00:29:18.812915,40704,127.0.0.1,8085,5,0.05459904670715332,0.010919809341430664,5
2025-06-22T00:29:18.816140,40719,127.0.0.1,8085,5,0.05756092071533203,0.011512184143066406,5
2025-06-22T00:29:18.820967,40711,127.0.0.1,8085,5,0.048964738845825195,0.009792947769165039,5
2025-06-22T00:29:18.821418,40713,127.0.0.1,8085,5,0.05160951614379883,0.010321903228759765,5
2025-06-22T00:29:18.822169,40698,127.0.0.1,8085,5,0.04796195030212402,0.009592390060424805,5
2025-06-22T00:29:18.826024,40722,127.0.0.1,8085,5,0.043355703353881836,0.008671140670776368,5
2025-06-22T00:29:18.831030,40730,127.0.0.1,8085,5,0.03974199295043945,0.00794839859008789,5
2025-06-22T00:29:18.831124,40733,127.0.0.1,8085,5,0.03599739074707031,0.007199478149414062,5
2025-06-22T00:29:18.833051,40727,127.0.0.1,8085,5,0.041259050369262695,0.008251810073852539,5
2025-06-22T00:29:18.836525,40725,127.0.0.1,8085,5,0.03913736343383789,0.007827472686767579,5
2025-06-22T00:29:18.837425,40737,127.0.0.1,8085,5,0.033972978591918945,0.006794595718383789,5
2025-06-22T00:29:18.843049,40739,127.0.0.1,8085,5,0.04574227333068848,0.009148454666137696,5
2025-06-22T00:29:18.967877,40767,127.0.0.1,8085,5,0.04419350624084473,0.008838701248168945,5
2025-06-22T00:29:18.967948,40769,127.0.0.1,8085,5,0.04471278190612793,0.008942556381225587,5
2025-06-22T00:29:18.983271,40781,127.0.0.1,8085,5,0.05306434631347656,0.010612869262695312,5
2025-06-22T00:29:18.989546,40788,127.0.0.1,8085,5,0.05240154266357422,0.010480308532714843,5
2025-06-22T00:29:18.994921,40792,127.0.0.1,8085,5,0.052178144454956055,0.01043562889099121,5
2025-06-22T00:29:18.995008,40777,127.0.0.1,8085,5,0.06188559532165527,0.012377119064331055,5
2025-06-22T00:29:18.997305,40784,127.0.0.1,8085,5,0.04927420616149902,0.009854841232299804,5
2025-06-22T00:29:19.002331,40772,127.0.0.1,8085,5,0.039765119552612305,0.007953023910522461,5
2025-06-22T00:29:19.004140,40790,127.0.0.1,8085,5,0.05009269714355469,0.010018539428710938,5
2025-06-22T00:29:19.005278,40775,127.0.0.1,8085,5,0.0550236701965332,0.01100473403930664,5
2025-06-22T00:29:19.010901,40806,127.0.0.1,8085,5,0.037290096282958984,0.007458019256591797,5
2025-06-22T00:29:19.011782,40804,127.0.0.1,8085,5,0.04573631286621094,0.009147262573242188,5
2025-06-22T00:29:19.012343,40802,127.0.0.1,8085,5,0.03830909729003906,0.0076618194580078125,5
2025-06-22T00:29:19.012967,40764,127.0.0.1,8085,5,0.05050849914550781,0.010101699829101562,5
2025-06-22T00:29:19.016968,40814,127.0.0.1,8085,5,0.03934645652770996,0.007869291305541991,5
2025-06-22T00:29:19.017561,40795,127.0.0.1,8085,5,0.04340529441833496,0.008681058883666992,5
2025-06-22T00:29:19.022123,40815,127.0.0.1,8085,5,0.03403759002685547,0.006807518005371094,5
2025-06-22T00:29:19.029694,40811,127.0.0.1,8085,5,0.029815673828125,0.005963134765625,5
2025-06-22T00:29:19.029694,40797,127.0.0.1,8085,5,0.031080007553100586,0.006216001510620117,5
2025-06-22T00:29:19.167135,40841,127.0.0.1,8085,5,0.0409855842590332,0.00819711685180664,5
2025-06-22T00:29:19.169656,40851,127.0.0.1,8085,5,0.04588675498962402,0.009177350997924804,5
2025-06-22T00:29:19.169923,40849,127.0.0.1,8085,5,0.044486045837402344,0.008897209167480468,5
2025-06-22T00:29:19.181693,40847,127.0.0.1,8085,5,0.05198264122009277,0.010396528244018554,5
2025-06-22T00:29:19.185537,40861,127.0.0.1,8085,5,0.05501556396484375,0.01100311279296875,5
2025-06-22T00:29:19.203607,40871,127.0.0.1,8085,5,0.04300093650817871,0.008600187301635743,5
2025-06-22T00:29:19.204120,40863,127.0.0.1,8085,5,0.04265856742858887,0.008531713485717773,5
2025-06-22T00:29:19.204836,40855,127.0.0.1,8085,5,0.04149627685546875,0.00829925537109375,5
2025-06-22T00:29:19.224269,40866,127.0.0.1,8085,5,0.03705883026123047,0.007411766052246094,5
2025-06-22T00:29:19.224309,40881,127.0.0.1,8085,5,0.036214351654052734,0.007242870330810547,5
2025-06-22T00:29:19.237231,40869,127.0.0.1,8085,5,0.04713797569274902,0.009427595138549804,5
2025-06-22T00:29:19.237643,40887,127.0.0.1,8085,5,0.042998552322387695,0.00859971046447754,5
2025-06-22T00:29:19.238036,40843,127.0.0.1,8085,5,0.04787874221801758,0.009575748443603515,5
2025-06-22T00:29:19.247306,40859,127.0.0.1,8085,5,0.03880047798156738,0.007760095596313477,5
2025-06-22T00:29:19.248677,40876,127.0.0.1,8085,5,0.03517270088195801,0.0070345401763916016,5
2025-06-22T00:29:19.248921,40884,127.0.0.1,8085,5,0.03854179382324219,0.007708358764648438,5
2025-06-22T00:29:19.251438,40894,127.0.0.1,8085,5,0.028140783309936523,0.005628156661987305,5
2025-06-22T00:29:19.251819,40899,127.0.0.1,8085,5,0.030024290084838867,0.006004858016967774,5
2025-06-22T00:29:19.254378,40877,127.0.0.1,8085,5,0.03935360908508301,0.007870721817016601,5
2025-06-22T00:29:19.261632,40897,127.0.0.1,8085,5,0.02802109718322754,0.005604219436645508,5
2025-06-22T00:29:19.392789,40935,127.0.0.1,8085,5,0.04041790962219238,0.008083581924438477,5
2025-06-22T00:29:19.405905,40927,127.0.0.1,8085,5,0.046269893646240234,0.009253978729248047,5
2025-06-22T00:29:19.414751,40930,127.0.0.1,8085,5,0.044153690338134766,0.008830738067626954,5
2025-06-22T00:29:19.419553,40943,127.0.0.1,8085,5,0.0522916316986084,0.01045832633972168,5
2025-06-22T00:29:19.430290,40923,127.0.0.1,8085,5,0.0570683479309082,0.011413669586181641,5
2025-06-22T00:29:19.436701,40953,127.0.0.1,8085,5,0.0616304874420166,0.01232609748840332,5
2025-06-22T00:29:19.441361,40922,127.0.0.1,8085,5,0.06293678283691406,0.012587356567382812,5
2025-06-22T00:29:19.443001,40948,127.0.0.1,8085,5,0.04317808151245117,0.008635616302490235,5
2025-06-22T00:29:19.443521,40933,127.0.0.1,8085,5,0.0611574649810791,0.01223149299621582,5
2025-06-22T00:29:19.443285,40947,127.0.0.1,8085,5,0.04796123504638672,0.009592247009277344,5
2025-06-22T00:29:19.445655,40951,127.0.0.1,8085,5,0.0554962158203125,0.0110992431640625,5
2025-06-22T00:29:19.448713,40971,127.0.0.1,8085,5,0.05623126029968262,0.011246252059936523,5
2025-06-22T00:29:19.449863,40970,127.0.0.1,8085,5,0.044189453125,0.008837890625,5
2025-06-22T00:29:19.452843,40962,127.0.0.1,8085,5,0.04996514320373535,0.009993028640747071,5
2025-06-22T00:29:19.455174,40979,127.0.0.1,8085,5,0.04050612449645996,0.008101224899291992,5
2025-06-22T00:29:19.459391,40964,127.0.0.1,8085,5,0.03898143768310547,0.007796287536621094,5
2025-06-22T00:29:19.463353,40938,127.0.0.1,8085,5,0.03708934783935547,0.007417869567871094,5
2025-06-22T00:29:19.464406,40975,127.0.0.1,8085,5,0.03370356559753418,0.006740713119506836,5
2025-06-22T00:29:19.471846,40961,127.0.0.1,8085,5,0.048314809799194336,0.009662961959838868,5
2025-06-22T00:29:19.479443,40955,127.0.0.1,8085,5,0.042618751525878906,0.00852375030517578,5
2025-06-22T00:29:19.489231,40976,127.0.0.1,8085,5,0.03423905372619629,0.006847810745239258,5
2025-06-22T00:29:19.630419,41014,127.0.0.1,8085,5,0.04285883903503418,0.008571767807006836,5
2025-06-22T00:29:19.633766,41017,127.0.0.1,8085,5,0.03839373588562012,0.0076787471771240234,5
2025-06-22T00:29:19.677856,41024,127.0.0.1,8085,5,0.0712282657623291,0.01424565315246582,5
2025-06-22T00:29:19.680681,41035,127.0.0.1,8085,5,0.07003211975097656,0.014006423950195312,5
2025-06-22T00:29:19.681348,41043,127.0.0.1,8085,5,0.06411314010620117,0.012822628021240234,5
2025-06-22T00:29:19.684348,41029,127.0.0.1,8085,5,0.06920146942138672,0.013840293884277344,5
2025-06-22T00:29:19.684884,41027,127.0.0.1,8085,5,0.05491471290588379,0.010982942581176759,5
2025-06-22T00:29:19.686981,41044,127.0.0.1,8085,5,0.05902504920959473,0.011805009841918946,5
2025-06-22T00:29:19.689777,41022,127.0.0.1,8085,5,0.061434268951416016,0.012286853790283204,5
2025-06-22T00:29:19.690396,41006,127.0.0.1,8085,5,0.06461501121520996,0.012923002243041992,5
2025-06-22T00:29:19.691016,41015,127.0.0.1,8085,5,0.07017827033996582,0.014035654067993165,5
2025-06-22T00:29:19.694317,41038,127.0.0.1,8085,5,0.05959582328796387,0.011919164657592773,5
2025-06-22T00:29:19.697911,41067,127.0.0.1,8085,5,0.05385279655456543,0.010770559310913086,5
2025-06-22T00:29:19.699815,41057,127.0.0.1,8085,5,0.07705497741699219,0.015410995483398438,5
2025-06-22T00:29:19.701320,41010,127.0.0.1,8085,5,0.07062315940856934,0.014124631881713867,5
2025-06-22T00:29:19.714397,41052,127.0.0.1,8085,5,0.05195784568786621,0.010391569137573243,5
2025-06-22T00:29:19.717396,41048,127.0.0.1,8085,5,0.05528664588928223,0.011057329177856446,5
2025-06-22T00:29:19.718198,41033,127.0.0.1,8085,5,0.05737495422363281,0.011474990844726562,5
2025-06-22T00:29:19.725142,41065,127.0.0.1,8085,5,0.05148029327392578,0.010296058654785157,5
2025-06-22T00:29:19.725950,41060,127.0.0.1,8085,5,0.05815291404724121,0.011630582809448241,5
2025-06-22T00:29:19.726386,41062,127.0.0.1,8085,5,0.05258822441101074,0.010517644882202148,5
2025-06-22T00:29:19.728879,41061,127.0.0.1,8085,5,0.04165172576904297,0.008330345153808594,5
2025-06-22T00:29:19.899781,41111,127.0.0.1,8085,5,0.05220293998718262,0.010440587997436523,5
2025-06-22T00:29:19.908282,41104,127.0.0.1,8085,5,0.061853885650634766,0.012370777130126954,5
2025-06-22T00:29:19.920822,41113,127.0.0.1,8085,5,0.05230140686035156,0.010460281372070312,5
2025-06-22T00:29:19.925110,41131,127.0.0.1,8085,5,0.0597529411315918,0.01195058822631836,5
2025-06-22T00:29:19.938123,41099,127.0.0.1,8085,5,0.060697078704833984,0.012139415740966797,5
2025-06-22T00:29:19.938275,41117,127.0.0.1,8085,5,0.06799912452697754,0.013599824905395509,5
2025-06-22T00:29:19.945597,41120,127.0.0.1,8085,5,0.055695533752441406,0.011139106750488282,5
2025-06-22T00:29:19.951018,41106,127.0.0.1,8085,5,0.058454036712646484,0.011690807342529298,5
2025-06-22T00:29:19.956932,41116,127.0.0.1,8085,5,0.07214164733886719,0.014428329467773438,5
2025-06-22T00:29:19.956935,41098,127.0.0.1,8085,5,0.07744431495666504,0.015488862991333008,5
2025-06-22T00:29:19.958489,41135,127.0.0.1,8085,5,0.045426368713378906,0.009085273742675782,5
2025-06-22T00:29:19.963473,41125,127.0.0.1,8085,5,0.056096792221069336,0.011219358444213868,5
2025-06-22T00:29:19.968542,41102,127.0.0.1,8085,5,0.058802127838134766,0.011760425567626954,5
