end_time,client_id,server_ip,server_port,num_messages,tempo_total_segundos,tempo_medio_por_msg,mensagens_enviadas
2025-06-22T00:24:31.315937,20608,127.0.0.1,8085,5,0.008350372314453125,0.001670074462890625,5
2025-06-22T00:24:31.317120,20611,127.0.0.1,8085,5,0.008934974670410156,0.0017869949340820312,5
2025-06-22T00:24:31.317278,20610,127.0.0.1,8085,5,0.009402990341186523,0.0018805980682373047,5
2025-06-22T00:24:31.389881,20628,127.0.0.1,8085,5,0.011930704116821289,0.002386140823364258,5
2025-06-22T00:24:31.390703,20631,127.0.0.1,8085,5,0.01190638542175293,0.0023812770843505858,5
2025-06-22T00:24:31.392108,20621,127.0.0.1,8085,5,0.012674570083618164,0.002534914016723633,5
2025-06-22T00:24:31.392974,20630,127.0.0.1,8085,5,0.012538433074951172,0.0025076866149902344,5
2025-06-22T00:24:31.393705,20623,127.0.0.1,8085,5,0.013458251953125,0.002691650390625,5
2025-06-22T00:24:31.474781,20645,127.0.0.1,8085,5,0.01289677619934082,0.002579355239868164,5
2025-06-22T00:24:31.474900,20648,127.0.0.1,8085,5,0.012913942337036133,0.0025827884674072266,5
2025-06-22T00:24:31.477959,20651,127.0.0.1,8085,5,0.013605117797851562,0.0027210235595703123,5
2025-06-22T00:24:31.479002,20642,127.0.0.1,8085,5,0.015341520309448242,0.0030683040618896484,5
2025-06-22T00:24:31.481149,20654,127.0.0.1,8085,5,0.015453577041625977,0.0030907154083251952,5
2025-06-22T00:24:31.481233,20655,127.0.0.1,8085,5,0.014295578002929688,0.0028591156005859375,5
2025-06-22T00:24:31.563890,20669,127.0.0.1,8085,5,0.01385951042175293,0.002771902084350586,5
2025-06-22T00:24:31.564020,20673,127.0.0.1,8085,5,0.012315988540649414,0.0024631977081298827,5
2025-06-22T00:24:31.565002,20668,127.0.0.1,8085,5,0.013742208480834961,0.002748441696166992,5
2025-06-22T00:24:31.570813,20676,127.0.0.1,8085,5,0.0190584659576416,0.0038116931915283202,5
2025-06-22T00:24:31.572605,20681,127.0.0.1,8085,5,0.019498109817504883,0.0038996219635009767,5
2025-06-22T00:24:31.578452,20679,127.0.0.1,8085,5,0.015177488327026367,0.0030354976654052733,5
2025-06-22T00:24:31.582190,20683,127.0.0.1,8085,5,0.016573190689086914,0.003314638137817383,5
2025-06-22T00:24:31.665431,20696,127.0.0.1,8085,5,0.01831674575805664,0.0036633491516113283,5
2025-06-22T00:24:31.666240,20699,127.0.0.1,8085,5,0.01781320571899414,0.003562641143798828,5
2025-06-22T00:24:31.666234,20710,127.0.0.1,8085,5,0.016493797302246094,0.0032987594604492188,5
2025-06-22T00:24:31.668647,20714,127.0.0.1,8085,5,0.017057418823242188,0.0034114837646484373,5
2025-06-22T00:24:31.673257,20702,127.0.0.1,8085,5,0.01604318618774414,0.003208637237548828,5
2025-06-22T00:24:31.673524,20705,127.0.0.1,8085,5,0.015485525131225586,0.0030971050262451174,5
2025-06-22T00:24:31.675761,20708,127.0.0.1,8085,5,0.015650510787963867,0.0031301021575927735,5
2025-06-22T00:24:31.676242,20715,127.0.0.1,8085,5,0.016397476196289062,0.0032794952392578127,5
2025-06-22T00:24:31.773513,20738,127.0.0.1,8085,5,0.026378631591796875,0.005275726318359375,5
2025-06-22T00:24:31.777268,20741,127.0.0.1,8085,5,0.027243614196777344,0.005448722839355468,5
2025-06-22T00:24:31.779809,20746,127.0.0.1,8085,5,0.030193567276000977,0.0060387134552001955,5
2025-06-22T00:24:31.784684,20735,127.0.0.1,8085,5,0.02685546875,0.00537109375,5
2025-06-22T00:24:31.785641,20729,127.0.0.1,8085,5,0.028557777404785156,0.005711555480957031,5
2025-06-22T00:24:31.785641,20750,127.0.0.1,8085,5,0.024169921875,0.004833984375,5
2025-06-22T00:24:31.786614,20732,127.0.0.1,8085,5,0.03253746032714844,0.006507492065429688,5
2025-06-22T00:24:31.787852,20743,127.0.0.1,8085,5,0.02586507797241211,0.005173015594482422,5
2025-06-22T00:24:31.790065,20751,127.0.0.1,8085,5,0.02774357795715332,0.005548715591430664,5
2025-06-22T00:24:31.888842,20778,127.0.0.1,8085,5,0.0207369327545166,0.004147386550903321,5
2025-06-22T00:24:31.890891,20780,127.0.0.1,8085,5,0.019285202026367188,0.0038570404052734376,5
2025-06-22T00:24:31.894172,20775,127.0.0.1,8085,5,0.018309593200683594,0.003661918640136719,5
2025-06-22T00:24:31.894231,20772,127.0.0.1,8085,5,0.01874852180480957,0.003749704360961914,5
2025-06-22T00:24:31.896331,20768,127.0.0.1,8085,5,0.020331144332885742,0.0040662288665771484,5
2025-06-22T00:24:31.897348,20765,127.0.0.1,8085,5,0.02137446403503418,0.004274892807006836,5
2025-06-22T00:24:31.897408,20787,127.0.0.1,8085,5,0.016956567764282227,0.0033913135528564455,5
2025-06-22T00:24:31.902257,20789,127.0.0.1,8085,5,0.020883560180664062,0.004176712036132813,5
2025-06-22T00:24:31.902372,20785,127.0.0.1,8085,5,0.02105855941772461,0.004211711883544922,5
2025-06-22T00:24:31.908314,20791,127.0.0.1,8085,5,0.02163982391357422,0.004327964782714844,5
2025-06-22T00:24:32.000759,20809,127.0.0.1,8085,5,0.020341157913208008,0.004068231582641602,5
2025-06-22T00:24:32.018477,20813,127.0.0.1,8085,5,0.028197288513183594,0.005639457702636718,5
2025-06-22T00:24:32.018679,20806,127.0.0.1,8085,5,0.025814294815063477,0.005162858963012695,5
2025-06-22T00:24:32.019521,20816,127.0.0.1,8085,5,0.02743673324584961,0.0054873466491699215,5
2025-06-22T00:24:32.022013,20827,127.0.0.1,8085,5,0.023267745971679688,0.004653549194335938,5
2025-06-22T00:24:32.023042,20835,127.0.0.1,8085,5,0.024459362030029297,0.004891872406005859,5
2025-06-22T00:24:32.023088,20825,127.0.0.1,8085,5,0.02264714241027832,0.004529428482055664,5
2025-06-22T00:24:32.023319,20834,127.0.0.1,8085,5,0.02559375762939453,0.005118751525878906,5
2025-06-22T00:24:32.023240,20818,127.0.0.1,8085,5,0.026893138885498047,0.005378627777099609,5
2025-06-22T00:24:32.024502,20830,127.0.0.1,8085,5,0.024190425872802734,0.004838085174560547,5
2025-06-22T00:24:32.033710,20823,127.0.0.1,8085,5,0.026571035385131836,0.0053142070770263675,5
2025-06-22T00:24:32.145793,20852,127.0.0.1,8085,5,0.025996923446655273,0.0051993846893310545,5
2025-06-22T00:24:32.149180,20859,127.0.0.1,8085,5,0.02854180335998535,0.00570836067199707,5
2025-06-22T00:24:32.150771,20880,127.0.0.1,8085,5,0.023405790328979492,0.004681158065795899,5
2025-06-22T00:24:32.151064,20855,127.0.0.1,8085,5,0.030730485916137695,0.006146097183227539,5
2025-06-22T00:24:32.152132,20875,127.0.0.1,8085,5,0.02477550506591797,0.004955101013183594,5
2025-06-22T00:24:32.152996,20874,127.0.0.1,8085,5,0.027743816375732422,0.0055487632751464845,5
2025-06-22T00:24:32.153023,20863,127.0.0.1,8085,5,0.03045344352722168,0.006090688705444336,5
2025-06-22T00:24:32.153024,20861,127.0.0.1,8085,5,0.031466007232666016,0.006293201446533203,5
2025-06-22T00:24:32.154612,20871,127.0.0.1,8085,5,0.025902986526489258,0.0051805973052978516,5
2025-06-22T00:24:32.155144,20868,127.0.0.1,8085,5,0.030176401138305664,0.006035280227661133,5
2025-06-22T00:24:32.157202,20883,127.0.0.1,8085,5,0.027233123779296875,0.005446624755859375,5
2025-06-22T00:24:32.160327,20882,127.0.0.1,8085,5,0.029152870178222656,0.005830574035644531,5
2025-06-22T00:24:32.292172,20908,127.0.0.1,8085,5,0.038561344146728516,0.007712268829345703,5
2025-06-22T00:24:32.292894,20919,127.0.0.1,8085,5,0.0376124382019043,0.007522487640380859,5
2025-06-22T00:24:32.293960,20901,127.0.0.1,8085,5,0.03997373580932617,0.007994747161865235,5
2025-06-22T00:24:32.293960,20925,127.0.0.1,8085,5,0.03644227981567383,0.007288455963134766,5
2025-06-22T00:24:32.296195,20911,127.0.0.1,8085,5,0.041495323181152344,0.00829906463623047,5
2025-06-22T00:24:32.298996,20905,127.0.0.1,8085,5,0.038013458251953125,0.007602691650390625,5
2025-06-22T00:24:32.299038,20922,127.0.0.1,8085,5,0.04005861282348633,0.008011722564697265,5
2025-06-22T00:24:32.299120,20916,127.0.0.1,8085,5,0.04050612449645996,0.008101224899291992,5
2025-06-22T00:24:32.299196,20929,127.0.0.1,8085,5,0.03144121170043945,0.0062882423400878905,5
2025-06-22T00:24:32.303097,20914,127.0.0.1,8085,5,0.031989097595214844,0.006397819519042969,5
2025-06-22T00:24:32.306278,20932,127.0.0.1,8085,5,0.03821134567260742,0.007642269134521484,5
2025-06-22T00:24:32.310370,20935,127.0.0.1,8085,5,0.024358034133911133,0.0048716068267822266,5
2025-06-22T00:24:32.312198,20928,127.0.0.1,8085,5,0.04453420639038086,0.008906841278076172,5
2025-06-22T00:24:32.436334,20957,127.0.0.1,8085,5,0.04056549072265625,0.00811309814453125,5
2025-06-22T00:24:32.439535,20985,127.0.0.1,8085,5,0.03240489959716797,0.006480979919433594,5
2025-06-22T00:24:32.440776,20972,127.0.0.1,8085,5,0.035703420639038086,0.007140684127807617,5
2025-06-22T00:24:32.442686,20967,127.0.0.1,8085,5,0.04115128517150879,0.008230257034301757,5
2025-06-22T00:24:32.446372,20966,127.0.0.1,8085,5,0.03314828872680664,0.006629657745361328,5
2025-06-22T00:24:32.447275,20963,127.0.0.1,8085,5,0.045897483825683594,0.009179496765136718,5
2025-06-22T00:24:32.446343,20953,127.0.0.1,8085,5,0.044684410095214844,0.008936882019042969,5
2025-06-22T00:24:32.454963,20980,127.0.0.1,8085,5,0.043325185775756836,0.008665037155151368,5
2025-06-22T00:24:32.455889,20987,127.0.0.1,8085,5,0.03722834587097168,0.007445669174194336,5
2025-06-22T00:24:32.458427,20988,127.0.0.1,8085,5,0.031270742416381836,0.006254148483276367,5
2025-06-22T00:24:32.462059,20976,127.0.0.1,8085,5,0.04049801826477051,0.008099603652954101,5
2025-06-22T00:24:32.462173,20978,127.0.0.1,8085,5,0.029567241668701172,0.005913448333740234,5
2025-06-22T00:24:32.463081,20960,127.0.0.1,8085,5,0.042943477630615234,0.008588695526123047,5
2025-06-22T00:24:32.475306,20991,127.0.0.1,8085,5,0.02924489974975586,0.005848979949951172,5
2025-06-22T00:24:32.603562,21011,127.0.0.1,8085,5,0.04032564163208008,0.008065128326416015,5
2025-06-22T00:24:32.603904,21015,127.0.0.1,8085,5,0.04026913642883301,0.008053827285766601,5
2025-06-22T00:24:32.604062,21018,127.0.0.1,8085,5,0.03650617599487305,0.007301235198974609,5
2025-06-22T00:24:32.611354,21035,127.0.0.1,8085,5,0.03234362602233887,0.006468725204467773,5
2025-06-22T00:24:32.611368,21037,127.0.0.1,8085,5,0.03602147102355957,0.007204294204711914,5
2025-06-22T00:24:32.612887,21023,127.0.0.1,8085,5,0.04030346870422363,0.008060693740844727,5
2025-06-22T00:24:32.614230,21029,127.0.0.1,8085,5,0.044054508209228516,0.008810901641845703,5
2025-06-22T00:24:32.614396,21025,127.0.0.1,8085,5,0.037032127380371094,0.007406425476074219,5
2025-06-22T00:24:32.615136,21032,127.0.0.1,8085,5,0.0367124080657959,0.007342481613159179,5
2025-06-22T00:24:32.618939,21020,127.0.0.1,8085,5,0.03716087341308594,0.007432174682617187,5
2025-06-22T00:24:32.619235,21039,127.0.0.1,8085,5,0.029262304306030273,0.005852460861206055,5
2025-06-22T00:24:32.621056,21046,127.0.0.1,8085,5,0.03149867057800293,0.006299734115600586,5
2025-06-22T00:24:32.628006,21045,127.0.0.1,8085,5,0.03549790382385254,0.007099580764770508,5
2025-06-22T00:24:32.633384,21050,127.0.0.1,8085,5,0.032727956771850586,0.006545591354370117,5
2025-06-22T00:24:32.635905,21051,127.0.0.1,8085,5,0.03505086898803711,0.007010173797607422,5
2025-06-22T00:24:32.763626,21081,127.0.0.1,8085,5,0.04177546501159668,0.008355093002319337,5
2025-06-22T00:24:32.767957,21075,127.0.0.1,8085,5,0.04482412338256836,0.008964824676513671,5
2025-06-22T00:24:32.770267,21091,127.0.0.1,8085,5,0.042409420013427734,0.008481884002685547,5
2025-06-22T00:24:32.770994,21086,127.0.0.1,8085,5,0.044052839279174805,0.00881056785583496,5
2025-06-22T00:24:32.771098,21079,127.0.0.1,8085,5,0.04833221435546875,0.00966644287109375,5
2025-06-22T00:24:32.776261,21099,127.0.0.1,8085,5,0.042391300201416016,0.008478260040283203,5
2025-06-22T00:24:32.780572,21103,127.0.0.1,8085,5,0.04413652420043945,0.008827304840087891,5
2025-06-22T00:24:32.786920,21095,127.0.0.1,8085,5,0.05382513999938965,0.01076502799987793,5
2025-06-22T00:24:32.786919,21084,127.0.0.1,8085,5,0.04620099067687988,0.009240198135375976,5
2025-06-22T00:24:32.791512,21073,127.0.0.1,8085,5,0.05296659469604492,0.010593318939208984,5
2025-06-22T00:24:32.797611,21101,127.0.0.1,8085,5,0.047011613845825195,0.009402322769165038,5
2025-06-22T00:24:32.800561,21093,127.0.0.1,8085,5,0.04970264434814453,0.009940528869628906,5
2025-06-22T00:24:32.800975,21106,127.0.0.1,8085,5,0.0425565242767334,0.00851130485534668,5
2025-06-22T00:24:32.805528,21110,127.0.0.1,8085,5,0.05369091033935547,0.010738182067871093,5
2025-06-22T00:24:32.810420,21115,127.0.0.1,8085,5,0.045949697494506836,0.009189939498901368,5
2025-06-22T00:24:32.812979,21113,127.0.0.1,8085,5,0.04099464416503906,0.008198928833007813,5
2025-06-22T00:24:32.951516,21169,127.0.0.1,8085,5,0.04205679893493652,0.008411359786987305,5
2025-06-22T00:24:32.951642,21143,127.0.0.1,8085,5,0.05277132987976074,0.010554265975952149,5
2025-06-22T00:24:32.955241,21139,127.0.0.1,8085,5,0.05364727973937988,0.010729455947875976,5
2025-06-22T00:24:32.956120,21162,127.0.0.1,8085,5,0.048117637634277344,0.009623527526855469,5
2025-06-22T00:24:32.956596,21154,127.0.0.1,8085,5,0.04078340530395508,0.008156681060791015,5
2025-06-22T00:24:32.958029,21167,127.0.0.1,8085,5,0.0487973690032959,0.009759473800659179,5
2025-06-22T00:24:32.962653,21141,127.0.0.1,8085,5,0.04919552803039551,0.009839105606079101,5
2025-06-22T00:24:32.963310,21159,127.0.0.1,8085,5,0.05265307426452637,0.010530614852905273,5
2025-06-22T00:24:32.965409,21165,127.0.0.1,8085,5,0.04911923408508301,0.009823846817016601,5
2025-06-22T00:24:32.972454,21149,127.0.0.1,8085,5,0.054689645767211914,0.010937929153442383,5
2025-06-22T00:24:32.976518,21175,127.0.0.1,8085,5,0.04218292236328125,0.00843658447265625,5
2025-06-22T00:24:32.976570,21146,127.0.0.1,8085,5,0.055724382400512695,0.011144876480102539,5
2025-06-22T00:24:32.980401,21151,127.0.0.1,8085,5,0.054290771484375,0.010858154296875,5
2025-06-22T00:24:32.981771,21173,127.0.0.1,8085,5,0.04000091552734375,0.00800018310546875,5
2025-06-22T00:24:32.986265,21178,127.0.0.1,8085,5,0.04850912094116211,0.009701824188232422,5
2025-06-22T00:24:32.995640,21183,127.0.0.1,8085,5,0.04594850540161133,0.009189701080322266,5
2025-06-22T00:24:32.995658,21182,127.0.0.1,8085,5,0.04684853553771973,0.009369707107543946,5
2025-06-22T00:24:33.132210,21222,127.0.0.1,8085,5,0.044605255126953125,0.008921051025390625,5
2025-06-22T00:24:33.138044,21205,127.0.0.1,8085,5,0.047686100006103516,0.009537220001220703,5
2025-06-22T00:24:33.143089,21236,127.0.0.1,8085,5,0.05142498016357422,0.010284996032714844,5
2025-06-22T00:24:33.148172,21230,127.0.0.1,8085,5,0.05090618133544922,0.010181236267089843,5
2025-06-22T00:24:33.150770,21238,127.0.0.1,8085,5,0.05027914047241211,0.010055828094482421,5
2025-06-22T00:24:33.152305,21234,127.0.0.1,8085,5,0.040144920349121094,0.008028984069824219,5
2025-06-22T00:24:33.152631,21216,127.0.0.1,8085,5,0.05466461181640625,0.01093292236328125,5
2025-06-22T00:24:33.154183,21227,127.0.0.1,8085,5,0.056328535079956055,0.011265707015991212,5
2025-06-22T00:24:33.161165,21211,127.0.0.1,8085,5,0.05742788314819336,0.011485576629638672,5
2025-06-22T00:24:33.163802,21223,127.0.0.1,8085,5,0.054703712463378906,0.010940742492675782,5
2025-06-22T00:24:33.163839,21218,127.0.0.1,8085,5,0.05615568161010742,0.011231136322021485,5
2025-06-22T00:24:33.169190,21244,127.0.0.1,8085,5,0.04946279525756836,0.009892559051513672,5
2025-06-22T00:24:33.171151,21246,127.0.0.1,8085,5,0.04337430000305176,0.008674860000610352,5
2025-06-22T00:24:33.172590,21209,127.0.0.1,8085,5,0.04975438117980957,0.009950876235961914,5
2025-06-22T00:24:33.175842,21245,127.0.0.1,8085,5,0.04391169548034668,0.008782339096069337,5
2025-06-22T00:24:33.178237,21252,127.0.0.1,8085,5,0.04217815399169922,0.008435630798339843,5
2025-06-22T00:24:33.185393,21255,127.0.0.1,8085,5,0.03485298156738281,0.006970596313476562,5
2025-06-22T00:24:33.186570,21251,127.0.0.1,8085,5,0.03296947479248047,0.006593894958496094,5
2025-06-22T00:24:33.317732,21296,127.0.0.1,8085,5,0.04371523857116699,0.008743047714233398,5
2025-06-22T00:24:33.329355,21278,127.0.0.1,8085,5,0.05693554878234863,0.011387109756469727,5
2025-06-22T00:24:33.337321,21291,127.0.0.1,8085,5,0.05985689163208008,0.011971378326416015,5
2025-06-22T00:24:33.341287,21303,127.0.0.1,8085,5,0.055802106857299805,0.01116042137145996,5
2025-06-22T00:24:33.349174,21284,127.0.0.1,8085,5,0.05559992790222168,0.011119985580444336,5
2025-06-22T00:24:33.350026,21293,127.0.0.1,8085,5,0.06772494316101074,0.013544988632202149,5
2025-06-22T00:24:33.350513,21311,127.0.0.1,8085,5,0.05790281295776367,0.011580562591552735,5
2025-06-22T00:24:33.351482,21305,127.0.0.1,8085,5,0.07424330711364746,0.014848661422729493,5
2025-06-22T00:24:33.358823,21308,127.0.0.1,8085,5,0.057744503021240234,0.011548900604248047,5
2025-06-22T00:24:33.359444,21285,127.0.0.1,8085,5,0.06319189071655273,0.012638378143310546,5
2025-06-22T00:24:33.365451,21288,127.0.0.1,8085,5,0.06315970420837402,0.012631940841674804,5
2025-06-22T00:24:33.370851,21313,127.0.0.1,8085,5,0.05877280235290527,0.011754560470581054,5
2025-06-22T00:24:33.374511,21330,127.0.0.1,8085,5,0.05420970916748047,0.010841941833496094,5
2025-06-22T00:24:33.379686,21301,127.0.0.1,8085,5,0.047152042388916016,0.009430408477783203,5
2025-06-22T00:24:33.380322,21326,127.0.0.1,8085,5,0.04115438461303711,0.008230876922607423,5
2025-06-22T00:24:33.391216,21317,127.0.0.1,8085,5,0.04452848434448242,0.008905696868896484,5
2025-06-22T00:24:33.392715,21325,127.0.0.1,8085,5,0.030100107192993164,0.006020021438598633,5
2025-06-22T00:24:33.397676,21322,127.0.0.1,8085,5,0.028008222579956055,0.005601644515991211,5
2025-06-22T00:24:33.400525,21331,127.0.0.1,8085,5,0.017788410186767578,0.0035576820373535156,5
2025-06-22T00:24:33.536069,21362,127.0.0.1,8085,5,0.04494190216064453,0.008988380432128906,5
2025-06-22T00:24:33.552569,21366,127.0.0.1,8085,5,0.05418539047241211,0.010837078094482422,5
2025-06-22T00:24:33.552817,21370,127.0.0.1,8085,5,0.06247282028198242,0.012494564056396484,5
2025-06-22T00:24:33.559191,21380,127.0.0.1,8085,5,0.06418299674987793,0.012836599349975586,5
2025-06-22T00:24:33.559911,21368,127.0.0.1,8085,5,0.06043434143066406,0.012086868286132812,5
2025-06-22T00:24:33.560407,21375,127.0.0.1,8085,5,0.0686647891998291,0.01373295783996582,5
2025-06-22T00:24:33.574911,21356,127.0.0.1,8085,5,0.05282187461853027,0.010564374923706054,5
2025-06-22T00:24:33.578078,21384,127.0.0.1,8085,5,0.0646824836730957,0.01293649673461914,5
2025-06-22T00:24:33.580909,21359,127.0.0.1,8085,5,0.06746721267700195,0.01349344253540039,5
2025-06-22T00:24:33.590328,21382,127.0.0.1,8085,5,0.08098387718200684,0.016196775436401366,5
2025-06-22T00:24:33.594541,21378,127.0.0.1,8085,5,0.058875083923339844,0.011775016784667969,5
2025-06-22T00:24:33.598785,21388,127.0.0.1,8085,5,0.05557727813720703,0.011115455627441406,5
2025-06-22T00:24:33.599020,21395,127.0.0.1,8085,5,0.03812265396118164,0.007624530792236328,5
2025-06-22T00:24:33.601670,21396,127.0.0.1,8085,5,0.045920610427856445,0.009184122085571289,5
2025-06-22T00:24:33.601767,21409,127.0.0.1,8085,5,0.04023885726928711,0.008047771453857423,5
2025-06-22T00:24:33.604470,21392,127.0.0.1,8085,5,0.042613983154296875,0.008522796630859374,5
2025-06-22T00:24:33.604470,21400,127.0.0.1,8085,5,0.05606865882873535,0.011213731765747071,5
2025-06-22T00:24:33.604775,21404,127.0.0.1,8085,5,0.051869869232177734,0.010373973846435547,5
2025-06-22T00:24:33.607287,21407,127.0.0.1,8085,5,0.05035734176635742,0.010071468353271485,5
2025-06-22T00:24:33.610153,21411,127.0.0.1,8085,5,0.03636431694030762,0.007272863388061523,5
2025-06-22T00:24:33.742970,21443,127.0.0.1,8085,5,0.04449343681335449,0.008898687362670899,5
2025-06-22T00:24:33.779353,21453,127.0.0.1,8085,5,0.0746150016784668,0.014923000335693359,5
2025-06-22T00:24:33.780095,21458,127.0.0.1,8085,5,0.0710904598236084,0.01421809196472168,5
2025-06-22T00:24:33.790961,21464,127.0.0.1,8085,5,0.07937049865722656,0.015874099731445313,5
2025-06-22T00:24:33.800882,21473,127.0.0.1,8085,5,0.06784296035766602,0.013568592071533204,5
2025-06-22T00:24:33.803190,21437,127.0.0.1,8085,5,0.09464097023010254,0.01892819404602051,5
2025-06-22T00:24:33.808719,21448,127.0.0.1,8085,5,0.08609938621520996,0.01721987724304199,5
2025-06-22T00:24:33.808876,21440,127.0.0.1,8085,5,0.07718992233276367,0.015437984466552734,5
2025-06-22T00:24:33.810252,21470,127.0.0.1,8085,5,0.06354427337646484,0.01270885467529297,5
2025-06-22T00:24:33.810135,21462,127.0.0.1,8085,5,0.06589508056640625,0.01317901611328125,5
2025-06-22T00:24:33.812981,21477,127.0.0.1,8085,5,0.07531166076660156,0.015062332153320312,5
2025-06-22T00:24:33.821968,21474,127.0.0.1,8085,5,0.06341266632080078,0.012682533264160157,5
2025-06-22T00:24:33.824214,21466,127.0.0.1,8085,5,0.0844111442565918,0.01688222885131836,5
2025-06-22T00:24:33.825341,21446,127.0.0.1,8085,5,0.07389044761657715,0.01477808952331543,5
2025-06-22T00:24:33.835373,21496,127.0.0.1,8085,5,0.06705641746520996,0.013411283493041992,5
2025-06-22T00:24:33.835821,21487,127.0.0.1,8085,5,0.07831835746765137,0.015663671493530273,5
2025-06-22T00:24:33.840791,21493,127.0.0.1,8085,5,0.05330467224121094,0.010660934448242187,5
2025-06-22T00:24:33.840415,21486,127.0.0.1,8085,5,0.045228004455566406,0.009045600891113281,5
2025-06-22T00:24:33.843088,21456,127.0.0.1,8085,5,0.052655935287475586,0.010531187057495117,5
2025-06-22T00:24:33.848311,21491,127.0.0.1,8085,5,0.04206514358520508,0.008413028717041016,5
2025-06-22T00:24:33.854858,21480,127.0.0.1,8085,5,0.034056663513183594,0.006811332702636719,5
2025-06-22T00:24:33.976249,21529,127.0.0.1,8085,5,0.03704404830932617,0.007408809661865234,5
2025-06-22T00:24:33.976348,21523,127.0.0.1,8085,5,0.039546966552734375,0.007909393310546875,5
2025-06-22T00:24:33.993321,21528,127.0.0.1,8085,5,0.05172538757324219,0.010345077514648438,5
2025-06-22T00:24:33.994635,21542,127.0.0.1,8085,5,0.05146336555480957,0.010292673110961914,5
2025-06-22T00:24:34.008533,21535,127.0.0.1,8085,5,0.056327104568481445,0.011265420913696289,5
2025-06-22T00:24:34.029044,21554,127.0.0.1,8085,5,0.06533503532409668,0.013067007064819336,5
2025-06-22T00:24:34.037268,21549,127.0.0.1,8085,5,0.06102252006530762,0.012204504013061524,5
2025-06-22T00:24:34.044528,21556,127.0.0.1,8085,5,0.07063627243041992,0.014127254486083984,5
2025-06-22T00:24:34.048715,21557,127.0.0.1,8085,5,0.05843210220336914,0.011686420440673828,5
2025-06-22T00:24:34.049090,21546,127.0.0.1,8085,5,0.06785273551940918,0.013570547103881836,5
2025-06-22T00:24:34.054189,21561,127.0.0.1,8085,5,0.06632542610168457,0.013265085220336915,5
2025-06-22T00:24:34.054189,21565,127.0.0.1,8085,5,0.04952096939086914,0.009904193878173827,5
2025-06-22T00:24:34.054305,21538,127.0.0.1,8085,5,0.05393195152282715,0.01078639030456543,5
2025-06-22T00:24:34.058081,21577,127.0.0.1,8085,5,0.047513484954833984,0.009502696990966796,5
2025-06-22T00:24:34.065190,21566,127.0.0.1,8085,5,0.04161429405212402,0.008322858810424804,5
2025-06-22T00:24:34.070043,21584,127.0.0.1,8085,5,0.04487943649291992,0.008975887298583984,5
2025-06-22T00:24:34.072597,21572,127.0.0.1,8085,5,0.04306340217590332,0.008612680435180663,5
2025-06-22T00:24:34.078482,21533,127.0.0.1,8085,5,0.04864096641540527,0.009728193283081055,5
2025-06-22T00:24:34.083382,21544,127.0.0.1,8085,5,0.04955697059631348,0.009911394119262696,5
2025-06-22T00:24:34.093312,21570,127.0.0.1,8085,5,0.0416715145111084,0.00833430290222168,5
2025-06-22T00:24:34.096549,21581,127.0.0.1,8085,5,0.02359747886657715,0.00471949577331543,5
2025-06-22T00:24:34.105885,21589,127.0.0.1,8085,5,0.008565187454223633,0.0017130374908447266,5
2025-06-22T00:24:34.228993,21612,127.0.0.1,8085,5,0.046839237213134766,0.009367847442626953,5
