numero_clientes,numero_servidores,msgs_por_cliente,tempo_todos_clientes,tempo_medio_por_cliente,tempo_medio_por_msg,Throughput_medio,tempo_resposta_servidor
1,1,5,0.05653,0.05653,0.01131,88.45556,0.0043
2,1,5,0.11674999999999999,0.058374999999999996,0.011675000000000001,85.74211500000001,0.00426
3,1,5,0.17099,0.05699666666666667,0.0114,87.89073666666667,0.00422
4,1,5,0.23444,0.05861,0.0117225,85.6187025,0.004325
5,1,5,0.29369,0.058738,0.011748,85.37277999999999,0.004371999999999999
6,1,5,0.37117999999999995,0.061863333333333326,0.012373333333333333,81.897845,0.004676666666666666
7,1,5,0.42181,0.06025857142857143,0.012052857142857143,84.30731857142857,0.004664285714285714
8,1,5,0.48285999999999996,0.060357499999999994,0.0120725,84.00699750000001,0.0046225
9,1,5,0.54787,0.06087444444444444,0.012175555555555556,83.21869,0.004761111111111111
10,1,5,0.61283,0.061283,0.012257,82.59386500000001,0.00485
11,1,5,0.66691,0.06062818181818182,0.012126363636363637,83.49062727272728,0.0047799999999999995
12,1,5,0.7348399999999999,0.06123666666666666,0.012248333333333333,82.66714916666668,0.004837499999999999
13,1,5,0.80172,0.06167076923076923,0.012335384615384616,82.05876076923079,0.0048815384615384615
14,1,5,0.8547,0.06105,0.012211428571428571,82.93805571428571,0.004874285714285714
15,1,5,0.9225299999999999,0.06150199999999999,0.012302000000000002,82.32278066666666,0.004866666666666667
16,1,5,0.99273,0.062045625,0.012410625,81.629454375,0.004864375
17,1,5,1.0628,0.06251764705882353,0.01250470588235294,81.0250705882353,0.00487
18,1,5,1.1198499999999998,0.062213888888888874,0.01244388888888889,81.39265333333334,0.004863888888888888
19,1,5,1.18903,0.06258052631578948,0.012517368421052631,80.91277210526314,0.004859473684210527
20,1,5,1.26198,0.063099,0.012620999999999999,80.29436899999999,0.004881
21,1,5,1.3316000000000001,0.06340952380952382,0.012682857142857143,79.8908657142857,0.004877619047619048
22,1,5,1.4129500000000002,0.064225,0.012845909090909092,79.0533259090909,0.004914999999999999
23,1,5,1.48656,0.06463304347826088,0.012927391304347825,78.56932304347825,0.004912173913043478
24,1,5,1.56063,0.06502625,0.013005833333333333,78.10844083333333,0.00491875
